RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Louisville, KY_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Workers traveling 45 to 59 minutes to work,8217.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"Louisville, KY_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Workers traveling 5 to 9 minutes to work,23416.00,B08303_003E,HD01_VD03,B08303: Travel time to work
"Louisville, KY_Calculation:(B08303_012E+B08303_013E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Percent of workers traveling 60 minutes or more to work,3.37,Calculation:(B08303_012E+B08303_013E)/B08303_001E,Calculation:(HD01_VD12+HD01_VD13)/HD01_VD01,B08303: Travel time to work
"Louisville, KY_B08303_006E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Workers traveling 20 to 24 minutes to work,56414.00,B08303_006E,HD01_VD06,B08303: Travel time to work
"Louisville, KY_Calculation:(B08303_002E+B08303_003E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Percent of workers traveling 09 minutes or less to work,10.82,Calculation:(B08303_002E+B08303_003E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03)/HD01_VD01,B08303: Travel time to work
"Baton Rouge, LA_B08303_002E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling less than 5 minutes to work,2294.00,B08303_002E,HD01_VD02,B08303: Travel time to work
"Baton Rouge, LA_B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Total workers 16 years and older,104682.00,B08303_001E,HD01_VD01,B08303: Travel time to work
"Baton Rouge, LA_Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Percent of workers traveling less than 30 minutes to work,79.77,Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03+HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Baton Rouge, LA_B08303_004E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 10 to 14 minutes to work,17179.00,B08303_004E,HD01_VD04,B08303: Travel time to work
"Baton Rouge, LA_B08303_005E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 15 to 19 minutes to work,25797.00,B08303_005E,HD01_VD05,B08303: Travel time to work
"Baton Rouge, LA_B08303_009E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 35 to 39 minutes to work,1155.00,B08303_009E,HD01_VD09,B08303: Travel time to work
"Baton Rouge, LA_B08303_007E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 25 to 29 minutes to work,6807.00,B08303_007E,HD01_VD07,B08303: Travel time to work
"Baton Rouge, LA_B08303_008E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 30 to 34 minutes to work,10265.00,B08303_008E,HD01_VD08,B08303: Travel time to work
"Baton Rouge, LA_B08303_010E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 40 to 44 minutes to work,1013.00,B08303_010E,HD01_VD10,B08303: Travel time to work
"Baton Rouge, LA_B08303_012E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 60 to 89 minutes to work,3385.00,B08303_012E,HD01_VD12,B08303: Travel time to work
"Baton Rouge, LA_B08303_013E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling more than 90 minutes to work,1648.00,B08303_013E,HD01_VD13,B08303: Travel time to work
"Baton Rouge, LA_Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Percent of workers traveling 10 to 29 minutes to work,66.35,Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Baton Rouge, LA_Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Percent of workers traveling 30 to 59 minutes to work,15.42,Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E,Calculation:(HD01_VD08+HD01_VD09+HD01_VD10+HD01_VD11)/HD01_VD01,B08303: Travel time to work
"Baton Rouge, LA_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 45 to 59 minutes to work,3706.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"Baton Rouge, LA_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 5 to 9 minutes to work,11760.00,B08303_003E,HD01_VD03,B08303: Travel time to work
"Baton Rouge, LA_Calculation:(B08303_012E+B08303_013E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Percent of workers traveling 60 minutes or more to work,4.81,Calculation:(B08303_012E+B08303_013E)/B08303_001E,Calculation:(HD01_VD12+HD01_VD13)/HD01_VD01,B08303: Travel time to work
"Baton Rouge, LA_B08303_006E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Workers traveling 20 to 24 minutes to work,19673.00,B08303_006E,HD01_VD06,B08303: Travel time to work
"Baton Rouge, LA_Calculation:(B08303_002E+B08303_003E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Percent of workers traveling 09 minutes or less to work,13.43,Calculation:(B08303_002E+B08303_003E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03)/HD01_VD01,B08303: Travel time to work
"New Orleans, LA_B08303_002E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling less than 5 minutes to work,3327.00,B08303_002E,HD01_VD02,B08303: Travel time to work
"New Orleans, LA_B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Total workers 16 years and older,127657.00,B08303_001E,HD01_VD01,B08303: Travel time to work
"New Orleans, LA_Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Percent of workers traveling less than 30 minutes to work,69.97,Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03+HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"New Orleans, LA_B08303_004E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 10 to 14 minutes to work,18521.00,B08303_004E,HD01_VD04,B08303: Travel time to work
"New Orleans, LA_B08303_005E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 15 to 19 minutes to work,23737.00,B08303_005E,HD01_VD05,B08303: Travel time to work
"New Orleans, LA_B08303_009E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 35 to 39 minutes to work,4078.00,B08303_009E,HD01_VD09,B08303: Travel time to work
"New Orleans, LA_B08303_007E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 25 to 29 minutes to work,8201.00,B08303_007E,HD01_VD07,B08303: Travel time to work
"New Orleans, LA_B08303_008E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 30 to 34 minutes to work,19908.00,B08303_008E,HD01_VD08,B08303: Travel time to work
"New Orleans, LA_B08303_010E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 40 to 44 minutes to work,2520.00,B08303_010E,HD01_VD10,B08303: Travel time to work
"New Orleans, LA_B08303_012E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 60 to 89 minutes to work,3305.00,B08303_012E,HD01_VD12,B08303: Travel time to work
"New Orleans, LA_B08303_013E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling more than 90 minutes to work,1883.00,B08303_013E,HD01_VD13,B08303: Travel time to work
"New Orleans, LA_Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Percent of workers traveling 10 to 29 minutes to work,59.40,Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"New Orleans, LA_Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Percent of workers traveling 30 to 59 minutes to work,25.96,Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E,Calculation:(HD01_VD08+HD01_VD09+HD01_VD10+HD01_VD11)/HD01_VD01,B08303: Travel time to work
"New Orleans, LA_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 45 to 59 minutes to work,6637.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"New Orleans, LA_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 5 to 9 minutes to work,10174.00,B08303_003E,HD01_VD03,B08303: Travel time to work
"New Orleans, LA_Calculation:(B08303_012E+B08303_013E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Percent of workers traveling 60 minutes or more to work,4.06,Calculation:(B08303_012E+B08303_013E)/B08303_001E,Calculation:(HD01_VD12+HD01_VD13)/HD01_VD01,B08303: Travel time to work
"New Orleans, LA_B08303_006E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Workers traveling 20 to 24 minutes to work,25366.00,B08303_006E,HD01_VD06,B08303: Travel time to work
"New Orleans, LA_Calculation:(B08303_002E+B08303_003E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"New Orleans, LA",Percent of workers traveling 09 minutes or less to work,10.58,Calculation:(B08303_002E+B08303_003E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03)/HD01_VD01,B08303: Travel time to work
"Raleigh, NC_B08303_002E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling less than 5 minutes to work,3005.00,B08303_002E,HD01_VD02,B08303: Travel time to work
"Raleigh, NC_B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Total workers 16 years and older,194354.00,B08303_001E,HD01_VD01,B08303: Travel time to work
"Raleigh, NC_Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Percent of workers traveling less than 30 minutes to work,76.37,Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03+HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Raleigh, NC_B08303_004E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 10 to 14 minutes to work,30341.00,B08303_004E,HD01_VD04,B08303: Travel time to work
"Raleigh, NC_B08303_005E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 15 to 19 minutes to work,40837.00,B08303_005E,HD01_VD05,B08303: Travel time to work
"Raleigh, NC_B08303_009E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 35 to 39 minutes to work,3454.00,B08303_009E,HD01_VD09,B08303: Travel time to work
"Raleigh, NC_B08303_007E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 25 to 29 minutes to work,16488.00,B08303_007E,HD01_VD07,B08303: Travel time to work
"Raleigh, NC_B08303_008E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 30 to 34 minutes to work,24487.00,B08303_008E,HD01_VD08,B08303: Travel time to work
"Raleigh, NC_B08303_010E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 40 to 44 minutes to work,4469.00,B08303_010E,HD01_VD10,B08303: Travel time to work
"Raleigh, NC_B08303_012E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 60 to 89 minutes to work,4278.00,B08303_012E,HD01_VD12,B08303: Travel time to work
"Raleigh, NC_B08303_013E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling more than 90 minutes to work,2877.00,B08303_013E,HD01_VD13,B08303: Travel time to work
"Raleigh, NC_Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Percent of workers traveling 10 to 29 minutes to work,64.28,Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Raleigh, NC_Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Percent of workers traveling 30 to 59 minutes to work,19.95,Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E,Calculation:(HD01_VD08+HD01_VD09+HD01_VD10+HD01_VD11)/HD01_VD01,B08303: Travel time to work
"Raleigh, NC_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 45 to 59 minutes to work,6359.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"Raleigh, NC_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 5 to 9 minutes to work,20494.00,B08303_003E,HD01_VD03,B08303: Travel time to work
"Raleigh, NC_Calculation:(B08303_012E+B08303_013E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Percent of workers traveling 60 minutes or more to work,3.68,Calculation:(B08303_012E+B08303_013E)/B08303_001E,Calculation:(HD01_VD12+HD01_VD13)/HD01_VD01,B08303: Travel time to work
"Raleigh, NC_B08303_006E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Workers traveling 20 to 24 minutes to work,37265.00,B08303_006E,HD01_VD06,B08303: Travel time to work
"Raleigh, NC_Calculation:(B08303_002E+B08303_003E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Raleigh, NC",Percent of workers traveling 09 minutes or less to work,12.09,Calculation:(B08303_002E+B08303_003E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03)/HD01_VD01,B08303: Travel time to work
"Oklahoma City, OK_B08303_002E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling less than 5 minutes to work,8541.00,B08303_002E,HD01_VD02,B08303: Travel time to work
"Oklahoma City, OK_B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Total workers 16 years and older,262607.00,B08303_001E,HD01_VD01,B08303: Travel time to work
"Oklahoma City, OK_Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Percent of workers traveling less than 30 minutes to work,80.00,Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03+HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Oklahoma City, OK_B08303_004E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 10 to 14 minutes to work,41560.00,B08303_004E,HD01_VD04,B08303: Travel time to work
"Memphis, TN_B08303_013E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling more than 90 minutes to work,3509.00,B08303_013E,HD01_VD13,B08303: Travel time to work
"Oklahoma City, OK_B08303_005E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 15 to 19 minutes to work,59609.00,B08303_005E,HD01_VD05,B08303: Travel time to work
"Oklahoma City, OK_B08303_009E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 35 to 39 minutes to work,4301.00,B08303_009E,HD01_VD09,B08303: Travel time to work
"Oklahoma City, OK_B08303_007E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 25 to 29 minutes to work,22012.00,B08303_007E,HD01_VD07,B08303: Travel time to work
"Oklahoma City, OK_B08303_008E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 30 to 34 minutes to work,31548.00,B08303_008E,HD01_VD08,B08303: Travel time to work
"Oklahoma City, OK_B08303_010E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 40 to 44 minutes to work,3131.00,B08303_010E,HD01_VD10,B08303: Travel time to work
"Oklahoma City, OK_B08303_012E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 60 to 89 minutes to work,3141.00,B08303_012E,HD01_VD12,B08303: Travel time to work
"Oklahoma City, OK_B08303_013E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling more than 90 minutes to work,4020.00,B08303_013E,HD01_VD13,B08303: Travel time to work
"Oklahoma City, OK_Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Percent of workers traveling 10 to 29 minutes to work,67.22,Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Oklahoma City, OK_Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Percent of workers traveling 30 to 59 minutes to work,17.27,Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E,Calculation:(HD01_VD08+HD01_VD09+HD01_VD10+HD01_VD11)/HD01_VD01,B08303: Travel time to work
"Oklahoma City, OK_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 45 to 59 minutes to work,6370.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"Oklahoma City, OK_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 5 to 9 minutes to work,25022.00,B08303_003E,HD01_VD03,B08303: Travel time to work
"Oklahoma City, OK_Calculation:(B08303_012E+B08303_013E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Percent of workers traveling 60 minutes or more to work,2.73,Calculation:(B08303_012E+B08303_013E)/B08303_001E,Calculation:(HD01_VD12+HD01_VD13)/HD01_VD01,B08303: Travel time to work
"Oklahoma City, OK_B08303_006E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Workers traveling 20 to 24 minutes to work,53352.00,B08303_006E,HD01_VD06,B08303: Travel time to work
"Oklahoma City, OK_Calculation:(B08303_002E+B08303_003E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Oklahoma City, OK",Percent of workers traveling 09 minutes or less to work,12.78,Calculation:(B08303_002E+B08303_003E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03)/HD01_VD01,B08303: Travel time to work
"Memphis, TN_B08303_002E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling less than 5 minutes to work,4273.00,B08303_002E,HD01_VD02,B08303: Travel time to work
"Memphis, TN_B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Total workers 16 years and older,274949.00,B08303_001E,HD01_VD01,B08303: Travel time to work
"Memphis, TN_Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Percent of workers traveling less than 30 minutes to work,74.79,Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03+HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Memphis, TN_B08303_004E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 10 to 14 minutes to work,39597.00,B08303_004E,HD01_VD04,B08303: Travel time to work
"Memphis, TN_B08303_005E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 15 to 19 minutes to work,57479.00,B08303_005E,HD01_VD05,B08303: Travel time to work
"Memphis, TN_B08303_009E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 35 to 39 minutes to work,4965.00,B08303_009E,HD01_VD09,B08303: Travel time to work
"Memphis, TN_B08303_007E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 25 to 29 minutes to work,24031.00,B08303_007E,HD01_VD07,B08303: Travel time to work
"Memphis, TN_B08303_008E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 30 to 34 minutes to work,40139.00,B08303_008E,HD01_VD08,B08303: Travel time to work
"Memphis, TN_B08303_010E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 40 to 44 minutes to work,4175.00,B08303_010E,HD01_VD10,B08303: Travel time to work
"Memphis, TN_B08303_012E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 60 to 89 minutes to work,5689.00,B08303_012E,HD01_VD12,B08303: Travel time to work
"Memphis, TN_Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Percent of workers traveling 10 to 29 minutes to work,64.73,Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Memphis, TN_Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Percent of workers traveling 30 to 59 minutes to work,21.87,Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E,Calculation:(HD01_VD08+HD01_VD09+HD01_VD10+HD01_VD11)/HD01_VD01,B08303: Travel time to work
"Memphis, TN_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 45 to 59 minutes to work,10840.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"Memphis, TN_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 5 to 9 minutes to work,23389.00,B08303_003E,HD01_VD03,B08303: Travel time to work
"Memphis, TN_Calculation:(B08303_012E+B08303_013E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Percent of workers traveling 60 minutes or more to work,3.35,Calculation:(B08303_012E+B08303_013E)/B08303_001E,Calculation:(HD01_VD12+HD01_VD13)/HD01_VD01,B08303: Travel time to work
"Memphis, TN_B08303_006E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Workers traveling 20 to 24 minutes to work,56863.00,B08303_006E,HD01_VD06,B08303: Travel time to work
"Memphis, TN_Calculation:(B08303_002E+B08303_003E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Memphis, TN",Percent of workers traveling 09 minutes or less to work,10.06,Calculation:(B08303_002E+B08303_003E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03)/HD01_VD01,B08303: Travel time to work
"Nashville, TN_B08303_002E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling less than 5 minutes to work,5138.00,B08303_002E,HD01_VD02,B08303: Travel time to work
"Nashville, TN_B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Total workers 16 years and older,278372.00,B08303_001E,HD01_VD01,B08303: Travel time to work
"Nashville, TN_Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Percent of workers traveling less than 30 minutes to work,69.26,Calculation:(B08303_002E+B08303_003E+B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD02+HD01_VD03+HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Nashville, TN_B08303_004E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 10 to 14 minutes to work,36102.00,B08303_004E,HD01_VD04,B08303: Travel time to work
"Nashville, TN_B08303_005E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 15 to 19 minutes to work,51591.00,B08303_005E,HD01_VD05,B08303: Travel time to work
"Nashville, TN_B08303_009E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 35 to 39 minutes to work,8182.00,B08303_009E,HD01_VD09,B08303: Travel time to work
"Nashville, TN_B08303_007E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 25 to 29 minutes to work,23096.00,B08303_007E,HD01_VD07,B08303: Travel time to work
"Nashville, TN_B08303_008E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 30 to 34 minutes to work,48209.00,B08303_008E,HD01_VD08,B08303: Travel time to work
"Nashville, TN_B08303_010E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 40 to 44 minutes to work,7905.00,B08303_010E,HD01_VD10,B08303: Travel time to work
"Nashville, TN_B08303_012E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 60 to 89 minutes to work,4472.00,B08303_012E,HD01_VD12,B08303: Travel time to work
"Nashville, TN_B08303_013E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling more than 90 minutes to work,3001.00,B08303_013E,HD01_VD13,B08303: Travel time to work
"Nashville, TN_Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Percent of workers traveling 10 to 29 minutes to work,59.33,Calculation:(B08303_004E+B08303_005E+B08303_006E+B08303_007E)/B08303_001E,Calculation:(HD01_VD04+HD01_VD05+HD01_VD06+HD01_VD07)/HD01_VD01,B08303: Travel time to work
"Nashville, TN_Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Percent of workers traveling 30 to 59 minutes to work,28.05,Calculation:(B08303_008E+B08303_009E+B08303_010E+B08303_011E)/B08303_001E,Calculation:(HD01_VD08+HD01_VD09+HD01_VD10+HD01_VD11)/HD01_VD01,B08303: Travel time to work
"Nashville, TN_B08303_011E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 45 to 59 minutes to work,13790.00,B08303_011E,HD01_VD11,B08303: Travel time to work
"Nashville, TN_B08303_003E_2008",01/01/2008 12:00:00 AM,2008,"Nashville, TN",Workers traveling 5 to 9 minutes to work,22530.00,B08303_003E,HD01_VD03,B08303: Travel time to work
