RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
Tampa. FL_B08301_019E_2009,01/01/2009 12:00:00 AM,2009,Tampa. FL,Workers commuting to work by walking,3774,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Tampa. FL_B08301_020E_2009,01/01/2009 12:00:00 AM,2009,Tampa. FL,Workers commuting to work by other means,876,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Atlanta, GA_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",30,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Atlanta, GA_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers commuting to work by motorcycle,583,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Atlanta, GA_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Total workers 16 years and older,253106,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Atlanta, GA_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA","Workers commuting to work by carpool (car, truck, or van) ",22228,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Atlanta, GA_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers commuting to work by public transportation (excluding taxicab) ,32514,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Atlanta, GA_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers commuting to work by taxicab,574,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Atlanta, GA_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers commuting to work by bicycle,2732,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Atlanta, GA_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers working at home,15095,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Atlanta, GA_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA","Workers commuting to work by driving alone (car, truck, or van) ",165803,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Atlanta, GA_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers commuting to work by walking,11450,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Atlanta, GA_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Atlanta, GA",Workers commuting to work by other means,2127,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Louisville, KY_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",18,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Louisville, KY_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers commuting to work by motorcycle,129,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Louisville, KY_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Total workers 16 years and older,256223,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Louisville, KY_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY","Workers commuting to work by carpool (car, truck, or van) ",25298,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Louisville, KY_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers commuting to work by public transportation (excluding taxicab) ,10582,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Louisville, KY_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers commuting to work by taxicab,0,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Louisville, KY_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers commuting to work by bicycle,1366,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Louisville, KY_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers working at home,7449,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Louisville, KY_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY","Workers commuting to work by driving alone (car, truck, or van) ",203003,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Louisville, KY_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers commuting to work by walking,5456,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Louisville, KY_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Louisville, KY",Workers commuting to work by other means,2940,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Baton Rouge, LA_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers commuting to work by motorcycle,0,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Total workers 16 years and older,108231,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA","Workers commuting to work by carpool (car, truck, or van) ",13037,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers commuting to work by public transportation (excluding taxicab) ,2417,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers commuting to work by taxicab,0,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers commuting to work by bicycle,430,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers working at home,2522,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA","Workers commuting to work by driving alone (car, truck, or van) ",84723,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers commuting to work by walking,3866,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Baton Rouge, LA",Workers commuting to work by other means,1236,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"New Orleans, LA_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",30,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"New Orleans, LA_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers commuting to work by motorcycle,657,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"New Orleans, LA_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Total workers 16 years and older,151800,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"New Orleans, LA_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA","Workers commuting to work by carpool (car, truck, or van) ",17526,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"New Orleans, LA_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers commuting to work by public transportation (excluding taxicab) ,11192,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"New Orleans, LA_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers commuting to work by taxicab,622,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"New Orleans, LA_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers commuting to work by bicycle,3742,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"New Orleans, LA_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers working at home,6465,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"New Orleans, LA_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA","Workers commuting to work by driving alone (car, truck, or van) ",101638,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"New Orleans, LA_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers commuting to work by walking,8736,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"New Orleans, LA_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"New Orleans, LA",Workers commuting to work by other means,1222,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Raleigh, NC_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",17,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Raleigh, NC_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers commuting to work by motorcycle,532,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Raleigh, NC_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Total workers 16 years and older,203797,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Raleigh, NC_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC","Workers commuting to work by carpool (car, truck, or van) ",19713,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Raleigh, NC_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers commuting to work by public transportation (excluding taxicab) ,4508,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Raleigh, NC_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers commuting to work by taxicab,414,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Raleigh, NC_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers commuting to work by bicycle,1355,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Raleigh, NC_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers working at home,12882,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Raleigh, NC_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC","Workers commuting to work by driving alone (car, truck, or van) ",158202,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Raleigh, NC_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers commuting to work by walking,5040,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Raleigh, NC_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Raleigh, NC",Workers commuting to work by other means,1151,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Oklahoma City, OK_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",15,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers commuting to work by motorcycle,591,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Total workers 16 years and older,266226,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK","Workers commuting to work by carpool (car, truck, or van) ",29564,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers commuting to work by public transportation (excluding taxicab) ,1673,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers commuting to work by taxicab,201,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers commuting to work by bicycle,222,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers working at home,7857,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK","Workers commuting to work by driving alone (car, truck, or van) ",220423,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers commuting to work by walking,3841,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Oklahoma City, OK",Workers commuting to work by other means,1854,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Memphis, TN_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",19,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Memphis, TN_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers commuting to work by motorcycle,150,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Memphis, TN_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Total workers 16 years and older,271801,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Memphis, TN_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN","Workers commuting to work by carpool (car, truck, or van) ",33193,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Memphis, TN_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers commuting to work by public transportation (excluding taxicab) ,7541,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Memphis, TN_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers commuting to work by taxicab,0,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Memphis, TN_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers commuting to work by bicycle,64,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Memphis, TN_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers working at home,8235,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Memphis, TN_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN","Workers commuting to work by driving alone (car, truck, or van) ",213820,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Memphis, TN_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers commuting to work by walking,5031,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Memphis, TN_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Memphis, TN",Workers commuting to work by other means,3767,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Nashville, TN_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",16,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Nashville, TN_B08301_017E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers commuting to work by motorcycle,669,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Nashville, TN_B08301_001E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Total workers 16 years and older,298121,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Nashville, TN_B08301_004E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN","Workers commuting to work by carpool (car, truck, or van) ",30134,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Nashville, TN_B08301_010E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers commuting to work by public transportation (excluding taxicab) ,6554,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Nashville, TN_B08301_016E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers commuting to work by taxicab,510,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Nashville, TN_B08301_018E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers commuting to work by bicycle,322,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Nashville, TN_B08301_021E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers working at home,13252,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Nashville, TN_B08301_003E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN","Workers commuting to work by driving alone (car, truck, or van) ",240417,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Nashville, TN_B08301_019E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers commuting to work by walking,4282,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Nashville, TN_B08301_020E_2009",01/01/2009 12:00:00 AM,2009,"Nashville, TN",Workers commuting to work by other means,1981,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Miami, FL_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",28,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Miami, FL_B08301_017E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers commuting to work by motorcycle,505,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Miami, FL_B08301_001E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Total workers 16 years and older,164340,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Miami, FL_B08301_004E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL","Workers commuting to work by carpool (car, truck, or van) ",17486,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Miami, FL_B08301_010E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers commuting to work by public transportation (excluding taxicab) ,17283,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Miami, FL_B08301_016E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers commuting to work by taxicab,389,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Miami, FL_B08301_018E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers commuting to work by bicycle,1550,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Miami, FL_B08301_021E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers working at home,4495,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Miami, FL_B08301_003E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL","Workers commuting to work by driving alone (car, truck, or van) ",115646,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Miami, FL_B08301_019E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers commuting to work by walking,6166,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Miami, FL_B08301_020E_2010",01/01/2010 12:00:00 AM,2010,"Miami, FL",Workers commuting to work by other means,820,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Tampa. FL_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,"Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
Tampa. FL_B08301_017E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers commuting to work by motorcycle,155,B08301_017E,HD01_VD17,B08301: Means of transportation to work
Tampa. FL_B08301_001E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Total workers 16 years and older,152727,B08301_001E,HD01_VD01,B08301: Means of transportation to work
Tampa. FL_B08301_004E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,"Workers commuting to work by carpool (car, truck, or van) ",15346,B08301_004E,HD01_VD04,B08301: Means of transportation to work
Tampa. FL_B08301_010E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers commuting to work by public transportation (excluding taxicab) ,5436,B08301_010E,HD01_VD10,B08301: Means of transportation to work
Tampa. FL_B08301_016E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers commuting to work by taxicab,203,B08301_016E,HD01_VD16,B08301: Means of transportation to work
Tampa. FL_B08301_018E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers commuting to work by bicycle,2828,B08301_018E,HD01_VD18,B08301: Means of transportation to work
Tampa. FL_B08301_021E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers working at home,8783,B08301_021E,HD01_VD21,B08301: Means of transportation to work
Tampa. FL_B08301_003E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,"Workers commuting to work by driving alone (car, truck, or van) ",115407,B08301_003E,HD01_VD03,B08301: Means of transportation to work
Tampa. FL_B08301_019E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers commuting to work by walking,3418,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Tampa. FL_B08301_020E_2010,01/01/2010 12:00:00 AM,2010,Tampa. FL,Workers commuting to work by other means,1151,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Atlanta, GA_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",28,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Atlanta, GA_B08301_017E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers commuting to work by motorcycle,487,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Atlanta, GA_B08301_001E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Total workers 16 years and older,188426,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Atlanta, GA_B08301_004E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA","Workers commuting to work by carpool (car, truck, or van) ",14608,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Atlanta, GA_B08301_010E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers commuting to work by public transportation (excluding taxicab) ,21538,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Atlanta, GA_B08301_016E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers commuting to work by taxicab,427,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Atlanta, GA_B08301_018E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers commuting to work by bicycle,1654,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Atlanta, GA_B08301_021E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers working at home,12636,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Atlanta, GA_B08301_003E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA","Workers commuting to work by driving alone (car, truck, or van) ",127040,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Atlanta, GA_B08301_019E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers commuting to work by walking,7759,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Atlanta, GA_B08301_020E_2010",01/01/2010 12:00:00 AM,2010,"Atlanta, GA",Workers commuting to work by other means,2277,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Louisville, KY_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",16,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Louisville, KY_B08301_017E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers commuting to work by motorcycle,327,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Louisville, KY_B08301_001E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Total workers 16 years and older,264118,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Louisville, KY_B08301_004E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY","Workers commuting to work by carpool (car, truck, or van) ",22600,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Louisville, KY_B08301_010E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers commuting to work by public transportation (excluding taxicab) ,9411,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Louisville, KY_B08301_016E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers commuting to work by taxicab,248,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Louisville, KY_B08301_018E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers commuting to work by bicycle,1042,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Louisville, KY_B08301_021E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers working at home,7738,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Louisville, KY_B08301_003E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY","Workers commuting to work by driving alone (car, truck, or van) ",215876,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Louisville, KY_B08301_019E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers commuting to work by walking,4328,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Louisville, KY_B08301_020E_2010",01/01/2010 12:00:00 AM,2010,"Louisville, KY",Workers commuting to work by other means,2548,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Raleigh, NC_B08301_001E_2010",01/01/2010 12:00:00 AM,2010,"Raleigh, NC",Total workers 16 years and older,199067,B08301_001E,HD01_VD01,B08301: Means of transportation to work
